Date, Open, High, Low, Close
02/24/21, 1937.90, 1937.90, 1937.90, 1937.90
02/23/21, 1922.59, 1922.59, 1922.59, 1922.59
02/22/21, 1961.62, 1961.62, 1961.62, 1961.62
02/19/21, 1985.31, 1985.31, 1985.31, 1985.31
02/18/21, 1980.77, 1980.77, 1980.77, 1980.77
02/17/21, 1986.80, 1986.80, 1986.80, 1986.80
02/16/21, 2004.54, 2004.54, 2004.54, 2004.54
02/15/21, 1974.82, 1974.82, 1974.82, 1974.82
02/12/21, 1937.07, 1937.07, 1937.07, 1937.07
02/11/21, 1954.92, 1954.92, 1954.92, 1954.92
02/10/21, 1917.54, 1917.54, 1917.54, 1917.54
02/09/21, 1941.60, 1941.60, 1941.60, 1941.60
02/08/21, 1952.10, 1952.10, 1952.10, 1952.10
02/05/21, 1957.73, 1957.73, 1957.73, 1957.73
02/04/21, 1927.02, 1927.02, 1927.02, 1927.02
02/03/21, 1940.69, 1940.69, 1940.69, 1940.69
02/02/21, 1954.02, 1954.02, 1954.02, 1954.02
02/01/21, 1967.72, 1967.72, 1967.72, 1967.72
01/29/21, 1948.01, 1948.01, 1948.01, 1948.01
01/28/21, 1987.83, 1987.83, 1987.83, 1987.83
01/27/21, 1929.21, 1929.21, 1929.21, 1929.21
01/26/21, 1981.98, 1981.98, 1981.98, 1981.98
01/25/21, 1961.37, 1966.76, 1927.45, 1945.78
01/22/21, 1952.67, 1952.67, 1952.67, 1952.67
01/21/21, 1953.49, 1953.49, 1953.49, 1953.49
01/20/21, 1986.09, 1986.09, 1986.09, 1986.09
01/19/21, 1980.12, 1980.12, 1980.12, 1980.12
01/18/21, 2023.74, 2023.74, 2023.74, 2023.74
01/15/21, 1985.68, 1985.68, 1985.68, 1985.68
01/14/21, 2031.71, 2031.71, 2031.71, 2031.71
01/13/21, 2023.36, 2023.36, 2023.36, 2023.36
01/12/21, 2043.73, 2043.73, 2043.73, 2043.73
01/11/21, 2066.97, 2066.97, 2066.97, 2066.97
01/08/21, 2072.74, 2072.74, 2072.74, 2072.74
01/07/21, 2074.11, 2074.11, 2074.11, 2074.11
01/05/21, 2004.64, 2031.72, 1994.13, 2009.12
01/04/21, 2008.75, 2008.75, 2008.75, 2008.75
12/30/20, 2019.48, 2019.48, 1982.15, 1983.98
12/29/20, 2016.01, 2016.01, 2016.01, 2016.01
12/28/20, 2004.41, 2004.41, 2004.41, 2004.41
12/23/20, 1934.03, 1958.16, 1927.07, 1955.84
12/22/20, 1928.40, 1928.40, 1928.40, 1928.40
12/21/20, 1888.80, 1888.80, 1888.80, 1888.80
12/18/20, 1952.54, 1952.54, 1952.54, 1952.54
12/17/20, 1975.76, 1975.76, 1975.76, 1975.76
12/16/20, 1985.26, 1985.26, 1985.26, 1985.26
12/15/20, 1955.69, 1955.69, 1955.69, 1955.69
12/14/20, 1939.07, 1939.07, 1939.07, 1939.07
12/11/20, 1950.85, 1950.85, 1950.85, 1950.85
12/10/20, 1984.00, 1984.00, 1984.00, 1984.00
12/09/20, 1994.12, 1994.12, 1994.12, 1994.12
12/08/20, 1970.27, 1970.27, 1970.27, 1970.27
12/07/20, 1958.53, 1958.53, 1958.53, 1958.53
12/04/20, 1947.68, 1947.68, 1947.68, 1947.68
12/03/20, 1890.11, 1890.11, 1890.11, 1890.11
12/02/20, 1897.97, 1897.97, 1897.97, 1897.97
12/01/20, 1853.38, 1853.38, 1853.38, 1853.38
11/30/20, 1830.04, 1830.04, 1830.04, 1830.04
11/27/20, 1852.69, 1852.69, 1852.69, 1852.69
11/26/20, 1849.57, 1849.57, 1849.57, 1849.57
11/25/20, 1860.15, 1860.15, 1860.15, 1860.15
11/24/20, 1859.42, 1859.42, 1859.42, 1859.42
11/23/20, 1832.04, 1832.04, 1832.04, 1832.04
11/20/20, 1820.85, 1820.85, 1820.85, 1820.85
11/19/20, 1789.79, 1789.79, 1789.79, 1789.79
11/18/20, 1810.43, 1810.43, 1810.43, 1810.43
11/17/20, 1793.56, 1793.56, 1793.56, 1793.56
11/16/20, 1799.02, 1799.02, 1799.02, 1799.02
11/13/20, 1749.41, 1749.41, 1749.41, 1749.41
11/12/20, 1771.49, 1771.49, 1771.49, 1771.49
11/10/20, 1768.90, 1794.79, 1741.62, 1779.34
11/09/20, 1765.71, 1765.71, 1765.71, 1765.71
11/06/20, 1697.49, 1697.49, 1697.49, 1697.49
11/05/20, 1670.43, 1670.43, 1670.43, 1670.43
11/04/20, 1640.94, 1640.94, 1640.94, 1640.94
11/03/20, 1636.28, 1636.28, 1636.28, 1636.28
11/02/20, 1556.14, 1556.14, 1556.14, 1556.14
10/30/20, 1515.97, 1515.97, 1515.97, 1515.97
10/29/20, 1542.76, 1542.76, 1542.76, 1542.76
10/28/20, 1549.74, 1549.74, 1549.74, 1549.74
10/27/20, 1625.54, 1625.54, 1625.54, 1625.54
10/26/20, 1631.66, 1631.66, 1631.66, 1631.66
10/23/20, 1645.32, 1645.32, 1645.32, 1645.32
10/22/20, 1642.70, 1642.70, 1642.70, 1642.70
10/21/20, 1641.42, 1641.42, 1641.42, 1641.42
10/20/20, 1656.34, 1656.34, 1656.34, 1656.34
10/19/20, 1648.11, 1648.11, 1648.11, 1648.11
10/16/20, 1655.36, 1655.36, 1655.36, 1655.36
10/15/20, 1627.59, 1627.59, 1627.59, 1627.59
10/14/20, 1670.26, 1670.26, 1670.26, 1670.26
10/13/20, 1660.12, 1660.12, 1660.12, 1660.12
10/12/20, 1683.21, 1683.21, 1683.21, 1683.21
10/09/20, 1698.91, 1698.91, 1698.91, 1698.91
10/08/20, 1719.91, 1719.91, 1719.91, 1719.91
10/07/20, 1736.61, 1736.61, 1736.61, 1736.61
10/06/20, 1735.45, 1735.45, 1735.45, 1735.45
10/05/20, 1731.85, 1731.85, 1731.85, 1731.85
10/02/20, 1697.39, 1697.39, 1697.39, 1697.39
10/01/20, 1694.18, 1694.18, 1694.18, 1694.18
09/30/20, 1712.73, 1712.73, 1712.73, 1712.73
09/29/20, 1718.21, 1718.21, 1718.21, 1718.21
09/28/20, 1738.44, 1738.44, 1738.44, 1738.44
09/25/20, 1674.14, 1674.14, 1674.14, 1674.14
09/24/20, 1665.96, 1665.96, 1665.96, 1665.96
09/23/20, 1685.40, 1685.40, 1685.40, 1685.40
09/22/20, 1693.09, 1693.09, 1693.09, 1693.09
09/21/20, 1682.26, 1682.26, 1682.26, 1682.26
09/18/20, 1731.76, 1731.76, 1731.76, 1731.76
09/17/20, 1745.73, 1745.73, 1745.73, 1745.73
09/16/20, 1738.10, 1738.10, 1738.10, 1738.10
09/15/20, 1743.93, 1743.93, 1743.93, 1743.93
09/14/20, 1758.65, 1758.65, 1758.65, 1758.65
09/11/20, 1772.89, 1772.89, 1772.89, 1772.89
09/10/20, 1764.86, 1764.86, 1764.86, 1764.86
09/09/20, 1773.37, 1773.37, 1773.37, 1773.37
09/08/20, 1733.88, 1733.88, 1733.88, 1733.88
09/07/20, 1772.85, 1772.85, 1772.85, 1772.85
09/04/20, 1758.11, 1758.11, 1758.11, 1758.11
09/03/20, 1769.19, 1769.19, 1769.19, 1769.19
09/02/20, 1785.44, 1785.44, 1785.44, 1785.44
09/01/20, 1772.61, 1772.61, 1772.61, 1772.61
08/31/20, 1800.21, 1800.21, 1800.21, 1800.21
08/28/20, 1829.79, 1829.79, 1829.79, 1829.79
08/27/20, 1846.50, 1846.50, 1846.50, 1846.50
08/26/20, 1848.35, 1848.35, 1848.35, 1848.35
08/25/20, 1821.29, 1821.29, 1821.29, 1821.29
08/24/20, 1841.46, 1841.46, 1841.46, 1841.46
08/21/20, 1820.60, 1820.60, 1820.60, 1820.60
08/20/20, 1815.03, 1815.03, 1815.03, 1815.03
08/19/20, 1833.22, 1833.22, 1833.22, 1833.22
08/18/20, 1840.33, 1840.33, 1840.33, 1840.33
08/17/20, 1862.12, 1862.12, 1862.12, 1862.12
08/14/20, 1856.56, 1856.56, 1856.56, 1856.56
08/13/20, 1858.35, 1858.35, 1858.35, 1858.35
08/12/20, 1855.86, 1855.86, 1855.86, 1855.86
08/11/20, 1847.73, 1847.73, 1847.73, 1847.73
08/10/20, 1823.15, 1823.15, 1823.15, 1823.15
08/07/20, 1817.23, 1817.23, 1817.23, 1817.23
08/06/20, 1818.64, 1818.64, 1818.64, 1818.64
08/05/20, 1833.20, 1833.20, 1833.20, 1833.20
08/04/20, 1811.46, 1811.46, 1811.46, 1811.46
08/03/20, 1804.38, 1804.38, 1804.38, 1804.38
07/31/20, 1767.54, 1767.54, 1767.54, 1767.54
07/30/20, 1763.22, 1763.22, 1763.22, 1763.22
07/29/20, 1824.53, 1824.53, 1824.53, 1824.53
07/28/20, 1823.52, 1823.52, 1823.52, 1823.52
07/27/20, 1830.87, 1830.87, 1830.87, 1830.87
07/24/20, 1810.33, 1810.33, 1810.33, 1810.33
07/23/20, 1820.25, 1820.25, 1820.25, 1820.25
07/22/20, 1830.61, 1830.61, 1830.61, 1830.61
07/21/20, 1845.34, 1845.34, 1845.34, 1845.34
07/20/20, 1840.60, 1840.60, 1840.60, 1840.60
07/17/20, 1796.04, 1796.04, 1796.04, 1796.04
07/16/20, 1799.08, 1799.08, 1799.08, 1799.08
07/15/20, 1794.78, 1794.78, 1794.78, 1794.78
07/14/20, 1771.70, 1771.70, 1771.70, 1771.70
07/13/20, 1801.64, 1801.64, 1801.64, 1801.64
07/10/20, 1797.27, 1797.27, 1797.27, 1797.27
07/09/20, 1791.68, 1791.68, 1791.68, 1791.68
07/08/20, 1788.22, 1788.22, 1788.22, 1788.22
07/07/20, 1800.93, 1800.93, 1800.93, 1800.93
07/06/20, 1818.55, 1818.55, 1818.55, 1818.55
07/03/20, 1800.96, 1800.96, 1800.96, 1800.96
07/02/20, 1804.01, 1804.01, 1804.01, 1804.01
07/01/20, 1772.38, 1772.38, 1772.38, 1772.38
06/30/20, 1758.82, 1758.82, 1758.82, 1758.82
06/29/20, 1769.47, 1769.47, 1769.47, 1769.47
06/26/20, 1759.43, 1759.43, 1759.43, 1759.43
06/25/20, 1793.36, 1793.36, 1793.36, 1793.36
06/24/20, 1784.23, 1784.23, 1784.23, 1784.23
06/23/20, 1825.99, 1825.99, 1825.99, 1825.99
06/22/20, 1797.05, 1797.05, 1797.05, 1797.05
06/19/20, 1807.85, 1807.85, 1807.85, 1807.85
06/18/20, 1795.86, 1795.86, 1795.86, 1795.86
06/17/20, 1787.81, 1787.81, 1787.81, 1787.81
06/16/20, 1798.00, 1798.00, 1798.00, 1798.00
06/15/20, 1741.47, 1741.47, 1741.47, 1741.47
06/12/20, 1788.83, 1788.83, 1788.83, 1788.83
06/10/20, 1840.10, 1846.29, 1817.06, 1841.18
06/09/20, 1835.59, 1835.59, 1835.59, 1835.59
06/08/20, 1841.25, 1841.25, 1841.25, 1841.25
06/05/20, 1842.47, 1842.47, 1842.47, 1842.47
06/04/20, 1786.58, 1786.58, 1786.58, 1786.58
06/03/20, 1766.85, 1766.85, 1766.85, 1766.85
06/02/20, 1736.36, 1736.36, 1736.36, 1736.36
06/01/20, 1733.52, 1733.52, 1733.52, 1733.52
05/29/20, 1722.65, 1722.65, 1722.65, 1722.65
05/28/20, 1718.45, 1718.45, 1718.45, 1718.45
05/27/20, 1707.59, 1707.59, 1707.59, 1707.59
05/26/20, 1709.71, 1709.71, 1709.71, 1709.71
05/25/20, 1644.74, 1644.74, 1644.74, 1644.74
05/22/20, 1630.44, 1630.44, 1630.44, 1630.44
05/21/20, 1637.84, 1637.84, 1637.84, 1637.84
05/20/20, 1652.64, 1652.64, 1652.64, 1652.64
05/19/20, 1640.18, 1640.18, 1640.18, 1640.18
05/18/20, 1639.08, 1639.08, 1639.08, 1639.08
05/15/20, 1572.55, 1572.55, 1572.55, 1572.55
05/14/20, 1579.16, 1579.16, 1579.16, 1579.16
05/13/20, 1614.32, 1614.32, 1614.32, 1614.32
05/12/20, 1622.51, 1622.51, 1622.51, 1622.51
05/11/20, 1587.31, 1587.31, 1587.31, 1587.31
05/08/20, 1606.50, 1606.50, 1606.50, 1606.50
05/07/20, 1587.35, 1587.35, 1587.35, 1587.35
05/06/20, 1567.98, 1567.98, 1567.98, 1567.98
05/05/20, 1598.84, 1598.84, 1598.84, 1598.84
05/04/20, 1600.65, 1600.65, 1600.65, 1600.65
04/30/20, 1661.23, 1682.13, 1636.35, 1648.68
04/29/20, 1651.33, 1651.33, 1651.33, 1651.33
04/28/20, 1594.25, 1594.25, 1594.25, 1594.25
04/27/20, 1591.97, 1591.97, 1591.97, 1591.97
04/24/20, 1601.91, 1601.91, 1601.91, 1601.91
04/23/20, 1626.10, 1626.10, 1626.10, 1626.10
04/22/20, 1605.12, 1605.12, 1605.12, 1605.12
04/21/20, 1573.44, 1573.44, 1573.44, 1573.44
04/20/20, 1640.06, 1640.06, 1640.06, 1640.06
04/17/20, 1625.59, 1625.59, 1625.59, 1625.59
04/16/20, 1597.90, 1597.90, 1597.90, 1597.90
04/15/20, 1606.21, 1606.21, 1606.21, 1606.21
04/14/20, 1662.40, 1662.40, 1662.40, 1662.40
04/09/20, 1596.79, 1619.77, 1579.72, 1615.72
04/08/20, 1579.18, 1579.18, 1579.18, 1579.18
04/07/20, 1603.50, 1603.50, 1603.50, 1603.50
04/06/20, 1581.05, 1581.05, 1581.05, 1581.05
04/03/20, 1506.48, 1506.48, 1506.48, 1506.48
04/02/20, 1491.55, 1491.55, 1491.55, 1491.55
04/01/20, 1482.42, 1482.42, 1482.42, 1482.42
03/31/20, 1512.84, 1512.84, 1512.84, 1512.84
03/30/20, 1477.65, 1477.65, 1477.65, 1477.65
03/27/20, 1475.90, 1475.90, 1475.90, 1475.90
03/26/20, 1492.01, 1492.01, 1492.01, 1492.01
03/25/20, 1441.83, 1441.83, 1441.83, 1441.83
03/24/20, 1451.02, 1451.02, 1451.02, 1451.02
03/23/20, 1405.45, 1405.45, 1405.45, 1405.45
03/20/20, 1488.42, 1488.42, 1488.42, 1488.42
03/19/20, 1469.43, 1469.43, 1469.43, 1469.43
03/18/20, 1401.29, 1401.29, 1401.29, 1401.29
03/17/20, 1429.28, 1429.28, 1429.28, 1429.28
03/16/20, 1341.54, 1341.54, 1341.54, 1341.54
03/13/20, 1365.97, 1365.97, 1365.97, 1365.97
03/12/20, 1305.73, 1305.73, 1305.73, 1305.73
03/11/20, 1505.64, 1505.64, 1505.64, 1505.64
03/10/20, 1599.48, 1599.48, 1599.48, 1599.48
03/09/20, 1625.99, 1625.99, 1625.99, 1625.99
03/06/20, 1764.81, 1764.81, 1764.81, 1764.81
03/05/20, 1822.85, 1822.85, 1822.85, 1822.85
03/04/20, 1860.95, 1860.95, 1860.95, 1860.95
03/03/20, 1889.67, 1889.67, 1889.67, 1889.67
03/02/20, 1807.70, 1807.70, 1807.70, 1807.70
02/28/20, 1768.91, 1768.91, 1768.91, 1768.91
02/27/20, 1850.61, 1850.61, 1850.61, 1850.61
02/26/20, 1933.51, 1933.51, 1933.51, 1933.51
02/25/20, 1945.71, 1945.71, 1945.71, 1945.71
02/24/20, 2000.90, 2000.90, 2000.90, 2000.90
02/21/20, 2088.53, 2088.53, 2088.53, 2088.53
02/20/20, 2099.88, 2099.88, 2099.88, 2099.88
02/19/20, 2115.18, 2115.18, 2115.18, 2115.18
02/18/20, 2113.49, 2113.49, 2113.49, 2113.49
02/17/20, 2121.14, 2121.14, 2121.14, 2121.14
02/14/20, 2115.29, 2115.29, 2115.29, 2115.29
02/13/20, 2120.07, 2120.07, 2120.07, 2120.07
02/12/20, 2126.31, 2126.31, 2126.31, 2126.31
02/11/20, 2099.20, 2107.40, 2107.40, 2107.40
02/10/20, 2092.89, 2092.89, 2092.89, 2092.89
02/07/20, 2110.20, 2110.20, 2110.20, 2110.20
02/06/20, 2111.76, 2111.76, 2111.76, 2111.76
02/05/20, 2122.91, 2122.91, 2122.91, 2122.91
02/04/20, 2106.63, 2106.63, 2106.63, 2106.63
02/03/20, 2072.88, 2072.88, 2072.88, 2072.88
01/31/20, 2065.90, 2065.90, 2065.90, 2065.90
01/30/20, 2079.98, 2079.98, 2079.98, 2079.98
01/29/20, 2098.18, 2098.18, 2098.18, 2098.18
01/28/20, 2098.04, 2098.04, 2098.04, 2098.04
01/27/20, 2083.79, 2083.79, 2083.79, 2083.79
01/24/20, 2154.28, 2154.28, 2154.28, 2154.28
01/23/20, 2148.41, 2148.41, 2148.41, 2148.41
01/22/20, 2146.56, 2146.56, 2146.56, 2146.56
01/21/20, 2158.04, 2158.04, 2158.04, 2158.04
01/20/20, 2178.06, 2178.06, 2178.06, 2178.06
01/17/20, 2175.95, 2175.95, 2175.95, 2175.95
01/16/20, 2173.74, 2173.74, 2173.74, 2173.74
01/15/20, 2165.08, 2165.08, 2165.08, 2165.08
01/14/20, 2182.96, 2182.96, 2182.96, 2182.96
01/13/20, 2194.42, 2194.42, 2194.42, 2194.42
01/10/20, 2167.91, 2167.91, 2167.91, 2167.91
01/09/20, 2157.61, 2157.61, 2157.61, 2157.61
01/08/20, 2115.99, 2115.99, 2115.99, 2115.99
01/07/20, 2145.01, 2145.01, 2145.01, 2145.01
01/03/20, 2192.31, 2192.31, 2159.03, 2173.97
01/02/20, 2200.10, 2200.10, 2200.10, 2200.10
12/30/19, 2151.48, 2160.23, 2147.58, 2150.09
12/27/19, 2151.74, 2151.74, 2151.74, 2151.74
12/23/19, 2128.71, 2142.91, 2124.87, 2142.54
12/20/19, 2128.04, 2128.04, 2128.04, 2128.04
12/19/19, 2133.72, 2133.72, 2133.72, 2133.72
12/18/19, 2131.85, 2131.85, 2131.85, 2131.85
12/17/19, 2115.87, 2132.25, 2132.25, 2132.25
12/16/19, 2107.39, 2112.93, 2112.93, 2112.93
12/13/19, 2106.51, 2106.51, 2106.51, 2106.51
12/12/19, 2102.19, 2102.19, 2102.19, 2102.19
12/11/19, 2047.34, 2047.34, 2047.34, 2047.34
12/10/19, 2054.11, 2054.11, 2054.11, 2054.11
12/09/19, 2066.55, 2066.55, 2066.55, 2066.55
12/06/19, 2073.11, 2073.11, 2073.11, 2073.11
12/05/19, 2092.12, 2092.12, 2092.12, 2092.12
12/04/19, 2081.89, 2081.89, 2081.89, 2081.89
12/03/19, 2089.92, 2089.92, 2089.92, 2089.92
12/02/19, 2122.30, 2122.30, 2122.30, 2122.30
11/29/19, 2158.94, 2158.94, 2158.94, 2158.94
11/28/19, 2169.09, 2169.09, 2169.09, 2169.09
11/27/19, 2181.33, 2181.33, 2181.33, 2181.33
11/26/19, 2190.58, 2190.58, 2190.58, 2190.58
11/25/19, 2197.54, 2197.54, 2197.54, 2197.54
11/22/19, 2188.24, 2188.24, 2188.24, 2188.24
11/21/19, 2179.53, 2179.53, 2179.53, 2179.53
11/20/19, 2194.58, 2194.58, 2194.58, 2194.58
11/19/19, 2207.25, 2207.25, 2207.25, 2207.25
11/18/19, 2229.92, 2229.92, 2229.92, 2229.92
11/15/19, 2233.87, 2233.87, 2233.87, 2233.87
11/14/19, 2226.15, 2226.15, 2226.15, 2226.15
11/13/19, 2235.52, 2235.52, 2235.52, 2235.52
11/12/19, 2248.81, 2248.81, 2248.81, 2248.81
11/11/19, 5294.47, 5294.47, 5294.47, 5294.47
11/08/19, 2269.51, 2269.51, 2252.85, 2255.46
11/07/19, 2272.17, 2272.17, 2272.17, 2272.17
11/06/19, 2255.34, 2255.34, 2255.34, 2255.34
11/05/19, 2272.45, 2272.45, 2272.45, 2272.45
11/04/19, 2264.06, 2264.06, 2264.06, 2264.06
10/31/19, 2235.68, 2236.95, 2188.99, 2194.10
10/30/19, 2227.38, 2227.38, 2227.38, 2227.38
10/29/19, 2227.93, 2227.93, 2227.93, 2227.93
10/28/19, 2211.80, 2211.80, 2211.80, 2211.80
10/25/19, 2175.27, 2175.27, 2175.27, 2175.27
10/24/19, 2208.36, 2208.36, 2208.36, 2208.36
10/23/19, 2208.54, 2208.54, 2208.54, 2208.54
10/22/19, 2212.15, 2212.15, 2212.15, 2212.15
10/21/19, 2183.25, 2183.25, 2183.25, 2183.25
10/18/19, 2164.75, 2164.75, 2164.75, 2164.75
10/17/19, 2173.75, 2173.75, 2173.75, 2173.75
10/16/19, 2156.06, 2156.06, 2156.06, 2156.06
10/15/19, 2154.80, 2154.80, 2154.80, 2154.80
10/14/19, 2148.53, 2148.53, 2148.53, 2148.53
10/11/19, 2159.91, 2159.91, 2159.91, 2159.91
10/10/19, 2122.99, 2122.99, 2122.99, 2122.99
10/09/19, 2134.37, 2134.37, 2134.37, 2134.37
10/08/19, 2131.83, 2131.83, 2131.83, 2131.83
10/07/19, 2121.87, 2121.87, 2121.87, 2121.87
10/04/19, 2121.16, 2121.16, 2121.16, 2121.16
10/03/19, 2099.30, 2099.30, 2099.30, 2099.30
10/02/19, 2098.28, 2098.28, 2098.28, 2098.28
10/01/19, 2152.50, 2152.50, 2152.50, 2152.50
09/30/19, 2173.29, 2173.29, 2173.29, 2173.29
09/27/19, 2186.31, 2186.31, 2186.31, 2186.31
09/26/19, 2172.47, 2172.47, 2172.47, 2172.47
09/25/19, 2159.68, 2159.68, 2159.68, 2159.68
09/24/19, 2175.24, 2175.24, 2175.24, 2175.24
09/23/19, 2147.32, 2147.32, 2147.32, 2147.32
09/20/19, 2171.75, 2171.75, 2171.75, 2171.75
09/19/19, 2191.61, 2191.61, 2191.61, 2191.61
09/18/19, 2205.02, 2205.02, 2205.02, 2205.02
09/17/19, 2192.71, 2192.71, 2192.71, 2192.71
09/16/19, 2217.84, 2217.84, 2217.84, 2217.84
09/13/19, 2200.95, 2200.95, 2200.95, 2200.95
09/12/19, 2189.07, 2189.07, 2189.07, 2189.07
09/11/19, 2189.21, 2189.21, 2189.21, 2189.21
09/10/19, 2187.80, 2187.80, 2187.80, 2187.80
09/09/19, 2174.41, 2174.41, 2174.41, 2174.41
09/06/19, 2122.60, 2122.60, 2122.60, 2122.60
09/05/19, 2106.89, 2106.89, 2106.89, 2106.89
09/04/19, 2102.73, 2102.73, 2102.73, 2102.73
09/03/19, 2107.16, 2107.16, 2107.16, 2107.16
09/02/19, 2144.48, 2144.48, 2144.48, 2144.48
08/30/19, 2135.25, 2135.25, 2135.25, 2135.25
08/29/19, 2069.33, 2069.33, 2069.33, 2069.33
08/28/19, 2051.44, 2051.44, 2051.44, 2051.44
08/27/19, 2095.45, 2095.45, 2095.45, 2095.45
08/26/19, 2098.41, 2098.41, 2098.41, 2098.41
08/23/19, 2103.68, 2103.68, 2103.68, 2103.68
08/22/19, 2108.05, 2108.05, 2108.05, 2108.05
08/21/19, 2105.88, 2105.88, 2105.88, 2105.88
08/20/19, 2110.11, 2110.11, 2110.11, 2110.11
08/19/19, 2102.23, 2102.23, 2102.23, 2102.23
08/16/19, 2064.12, 2064.12, 2064.12, 2064.12
08/14/19, 2134.28, 2134.48, 2078.39, 2078.39
08/13/19, 2140.19, 2140.19, 2140.19, 2140.19
08/12/19, 2109.73, 2109.73, 2109.73, 2109.73
08/09/19, 2127.61, 2127.61, 2127.61, 2127.61
08/08/19, 2158.88, 2158.88, 2158.88, 2158.88
08/07/19, 2138.23, 2138.23, 2138.23, 2138.23
08/06/19, 2156.23, 2156.23, 2156.23, 2156.23
08/05/19, 2164.14, 2164.14, 2164.14, 2164.14
08/02/19, 2216.51, 2216.51, 2216.51, 2216.51
08/01/19, 2240.78, 2240.78, 2240.78, 2240.78
07/31/19, 2277.37, 2277.37, 2277.37, 2277.37
07/30/19, 2263.92, 2263.92, 2263.92, 2263.92
07/29/19, 2285.93, 2285.93, 2285.93, 2285.93
07/26/19, 2305.79, 2305.79, 2305.79, 2305.79
07/25/19, 2310.31, 2310.31, 2310.31, 2310.31
07/24/19, 2335.41, 2335.41, 2335.41, 2335.41
07/23/19, 2335.86, 2335.86, 2335.86, 2335.86
07/22/19, 2342.51, 2342.51, 2342.51, 2342.51
07/19/19, 2344.03, 2344.03, 2344.03, 2344.03
07/18/19, 2321.41, 2321.41, 2321.41, 2321.41
07/17/19, 2306.67, 2306.67, 2306.67, 2306.67
07/16/19, 2321.52, 2321.52, 2321.52, 2321.52
07/15/19, 2324.21, 2324.21, 2324.21, 2324.21
07/12/19, 2315.36, 2315.36, 2315.36, 2315.36
07/11/19, 2316.95, 2316.95, 2316.95, 2316.95
07/10/19, 2312.77, 2312.77, 2312.77, 2312.77
07/09/19, 2312.63, 2312.63, 2312.63, 2312.63
07/08/19, 2339.07, 2339.07, 2339.07, 2339.07
07/05/19, 2342.01, 2342.01, 2342.01, 2342.01
07/04/19, 2356.49, 2356.49, 2356.49, 2356.49
07/03/19, 2345.56, 2345.56, 2345.56, 2345.56
07/02/19, 2341.09, 2341.09, 2341.09, 2341.09
07/01/19, 2329.74, 2329.74, 2329.74, 2329.74
06/28/19, 2327.67, 2327.67, 2327.67, 2327.67
06/27/19, 2335.13, 2335.13, 2335.13, 2335.13
06/26/19, 2317.17, 2317.17, 2317.17, 2317.17
06/25/19, 2303.31, 2303.31, 2303.31, 2303.31
06/24/19, 2331.08, 2331.08, 2331.08, 2331.08
06/21/19, 2308.32, 2308.32, 2308.32, 2308.32
06/19/19, 2326.56, 2327.46, 2316.84, 2319.71
06/18/19, 2325.16, 2325.16, 2325.16, 2325.16
06/17/19, 2276.60, 2276.60, 2276.60, 2276.60
06/14/19, 2286.46, 2286.46, 2286.46, 2286.46
06/13/19, 2300.20, 2300.20, 2300.20, 2300.20
06/12/19, 2282.80, 2282.80, 2282.80, 2282.80
06/11/19, 2295.60, 2295.60, 2295.60, 2295.60
06/10/19, 2282.51, 2282.51, 2282.51, 2282.51
06/07/19, 2280.60, 2280.60, 2280.60, 2280.60
06/06/19, 2260.94, 2260.94, 2260.94, 2260.94
06/05/19, 2223.27, 2223.27, 2223.27, 2223.27
06/04/19, 2233.75, 2233.75, 2233.75, 2233.75
06/03/19, 2237.71, 2237.71, 2237.71, 2237.71
05/31/19, 2239.31, 2239.31, 2239.31, 2239.31
05/30/19, 2221.56, 2221.56, 2221.56, 2221.56
05/29/19, 2187.45, 2187.45, 2187.45, 2187.45
05/28/19, 2192.87, 2192.87, 2192.87, 2192.87
05/27/19, 2189.66, 2189.66, 2189.66, 2189.66
05/24/19, 2188.20, 2188.20, 2188.20, 2188.20
05/23/19, 2173.09, 2173.09, 2173.09, 2173.09
05/22/19, 2214.36, 2214.36, 2214.36, 2214.36
05/21/19, 2190.93, 2190.93, 2190.93, 2190.93
05/20/19, 2175.51, 2175.51, 2175.51, 2175.51
05/17/19, 2184.35, 2184.35, 2184.35, 2184.35
05/16/19, 2188.43, 2188.43, 2188.43, 2188.43
05/15/19, 2169.18, 2169.18, 2169.18, 2169.18
05/14/19, 2163.94, 2163.94, 2163.94, 2163.94
05/13/19, 2172.97, 2172.97, 2172.97, 2172.97
05/10/19, 2191.91, 2191.91, 2191.91, 2191.91
05/09/19, 2179.40, 2179.40, 2179.40, 2179.40
05/08/19, 2221.82, 2221.82, 2221.82, 2221.82
05/07/19, 2233.80, 2233.80, 2233.80, 2233.80
05/06/19, 2290.13, 2290.13, 2290.13, 2290.13
05/02/19, 2319.08, 2319.08, 2319.08, 2319.08
04/30/19, 2357.54, 2360.26, 2323.73, 2334.21
04/29/19, 2377.34, 2378.36, 2354.99, 2368.08
04/26/19, 2354.41, 2372.25, 2352.05, 2372.25
04/25/19, 2372.75, 2372.75, 2347.21, 2358.76
04/24/19, 2371.11, 2377.73, 2357.21, 2372.33
04/23/19, 2367.82, 2374.48, 2361.02, 2370.63
04/18/19, 2375.24, 2375.24, 2352.73, 2365.36
04/17/19, 2374.70, 2396.84, 2371.30, 2378.31
04/16/19, 2361.43, 2372.18, 2357.56, 2372.18
04/15/19, 2364.12, 2372.85, 2351.38, 2358.19
04/12/19, 2381.56, 2385.27, 2364.83, 2366.71
