Date, Open, High, Low, Close
07/28/22, 838.15, 842.19, 835.92, 839.52
07/27/22, 832.88, 835.65, 831.50, 834.85
07/26/22, 829.50, 831.10, 825.95, 829.26
07/25/22, 830.16, 833.65, 826.36, 828.89
07/22/22, 827.60, 836.49, 824.22, 829.97
07/21/22, 817.03, 828.22, 816.84, 826.11
07/20/22, 811.34, 821.22, 810.99, 815.32
07/19/22, 803.44, 806.42, 797.90, 806.11
07/18/22, 798.14, 804.78, 798.14, 804.24
07/15/22, 797.77, 801.37, 793.54, 794.62
07/14/22, 804.45, 808.59, 790.48, 796.41
07/13/22, 796.07, 808.20, 794.22, 803.28
07/12/22, 786.65, 796.63, 783.52, 794.60
07/11/22, 797.21, 799.27, 788.88, 789.58
07/08/22, 799.31, 805.63, 797.70, 802.16
07/07/22, 784.74, 798.55, 782.76, 795.24
07/06/22, 787.18, 792.22, 779.20, 779.20
07/05/22, 805.75, 808.44, 778.84, 779.68
07/04/22, 806.35, 812.23, 801.57, 805.55
07/01/22, 813.10, 817.14, 803.58, 805.79
06/30/22, 820.27, 820.27, 810.04, 810.42
06/29/22, 821.87, 827.35, 816.46, 822.15
06/28/22, 824.21, 829.87, 818.86, 823.92
06/27/22, 839.56, 845.82, 821.39, 823.18
06/24/22, 839.13, 843.58, 833.54, 834.83
06/23/22, 836.26, 843.91, 833.54, 836.23
06/22/22, 835.39, 837.80, 829.77, 836.48
06/21/22, 836.46, 846.26, 836.30, 840.69
06/20/22, 828.04, 835.35, 828.04, 831.81
06/17/22, 815.92, 834.79, 814.37, 825.41
06/16/22, 837.41, 837.41, 813.60, 815.27
06/15/22, 825.36, 839.54, 825.36, 838.94
06/14/22, 854.05, 854.05, 818.56, 822.84
06/10/22, 879.17, 879.17, 859.69, 862.55
06/09/22, 891.49, 897.91, 885.28, 886.64
06/08/22, 892.08, 896.01, 889.77, 893.82
06/07/22, 897.60, 899.17, 887.70, 891.81
06/06/22, 897.49, 904.30, 897.49, 900.28
06/03/22, 892.51, 898.43, 892.51, 896.89
06/02/22, 901.23, 901.96, 890.28, 890.28
06/01/22, 893.72, 903.80, 892.55, 899.97
05/31/22, 891.77, 894.74, 886.25, 890.70
05/30/22, 895.26, 901.17, 890.41, 891.80
05/27/22, 891.74, 893.19, 888.09, 891.41
05/26/22, 876.71, 888.99, 876.33, 887.32
05/25/22, 864.55, 876.82, 864.55, 873.37
05/24/22, 859.43, 869.96, 857.46, 863.41
05/23/22, 867.38, 871.95, 857.62, 859.79
05/20/22, 853.13, 861.81, 853.13, 860.06
05/19/22, 858.00, 858.00, 838.37, 851.20
05/18/22, 870.13, 871.07, 864.61, 866.73
05/17/22, 864.98, 871.35, 864.98, 867.80
05/16/22, 866.29, 871.26, 855.26, 859.38
05/13/22, 851.93, 873.55, 851.93, 867.03
05/12/22, 855.34, 859.41, 844.53, 846.46
05/11/22, 862.54, 877.25, 859.71, 862.66
05/10/22, 859.49, 873.35, 848.84, 860.85
05/09/22, 862.25, 869.85, 855.94, 859.18
05/06/22, 880.75, 880.75, 864.05, 866.75
05/05/22, 908.53, 915.37, 888.43, 888.47
05/04/22, 902.93, 904.07, 894.98, 900.35
05/03/22, 920.77, 921.63, 892.42, 900.45
04/29/22, 926.48, 931.12, 919.05, 922.43
04/28/22, 925.23, 932.99, 921.75, 925.07
04/27/22, 932.01, 932.01, 913.71, 918.56
04/26/22, 943.65, 951.02, 937.49, 938.93
04/21/22, 942.74, 951.95, 942.74, 949.68
04/20/22, 930.05, 944.32, 928.47, 940.69
04/19/22, 921.00, 927.94, 916.32, 926.41
04/14/22, 925.21, 928.12, 918.15, 918.96
04/13/22, 920.41, 927.99, 919.55, 924.20
04/12/22, 907.76, 923.66, 906.87, 921.37
04/11/22, 907.72, 917.89, 904.69, 917.52
04/08/22, 894.63, 908.35, 894.63, 906.26
04/07/22, 886.83, 894.20, 885.66, 890.85
04/06/22, 890.18, 891.80, 882.74, 884.20
04/05/22, 895.83, 901.29, 890.56, 892.68
04/04/22, 888.50, 895.31, 886.38, 893.47
04/01/22, 878.05, 890.70, 878.05, 890.70
03/31/22, 888.44, 893.09, 879.45, 879.45
03/30/22, 886.03, 891.74, 877.58, 884.70
03/29/22, 868.12, 893.06, 868.12, 889.97
03/28/22, 847.97, 864.95, 847.97, 861.98
03/24/22, 859.18, 859.87, 843.11, 843.11
03/23/22, 869.41, 873.34, 848.27, 854.88
03/22/22, 864.15, 867.54, 859.59, 867.54
03/21/22, 867.03, 870.21, 854.90, 859.32
03/18/22, 862.79, 863.70, 852.65, 862.86
03/17/22, 878.28, 878.82, 855.32, 862.09
03/16/22, 831.35, 872.32, 831.35, 871.99
03/15/22, 826.20, 831.94, 814.77, 825.16
03/14/22, 832.34, 849.79, 829.99, 830.02
03/11/22, 807.15, 836.86, 806.55, 827.96
03/10/22, 825.23, 828.79, 802.29, 803.47
03/09/22, 797.97, 827.11, 797.97, 822.97
03/08/22, 814.95, 814.95, 788.83, 789.66
03/04/22, 846.52, 846.52, 815.96, 821.74
03/03/22, 856.68, 862.80, 849.57, 854.62
03/02/22, 860.58, 862.14, 833.56, 852.10
03/01/22, 889.72, 890.10, 859.21, 866.48
02/28/22, 918.58, 918.58, 878.08, 891.58
02/25/22, 897.18, 930.19, 897.18, 927.25
02/24/22, 940.11, 940.11, 882.77, 888.31
02/23/22, 944.71, 952.33, 943.72, 949.22
02/22/22, 936.48, 946.20, 929.08, 944.18
02/21/22, 959.03, 964.33, 946.45, 949.26
02/18/22, 954.36, 959.13, 950.84, 955.93
02/17/22, 963.16, 963.52, 953.68, 955.37
02/16/22, 968.44, 973.27, 960.55, 963.60
02/15/22, 953.31, 965.55, 953.31, 961.85
02/14/22, 959.67, 959.67, 935.85, 950.70
02/11/22, 961.85, 971.19, 955.96, 971.09
02/10/22, 962.37, 967.78, 957.95, 964.05
02/09/22, 953.39, 960.74, 950.30, 960.32
02/08/22, 939.19, 942.37, 931.97, 942.06
02/07/22, 946.00, 947.31, 938.09, 938.09
02/04/22, 947.54, 951.44, 940.80, 945.00
02/03/22, 953.61, 954.61, 945.24, 946.13
02/02/22, 949.57, 955.83, 949.57, 954.72
02/01/22, 940.39, 949.70, 940.39, 947.88
01/31/22, 933.32, 939.95, 933.08, 936.77
01/28/22, 932.01, 934.83, 918.19, 924.42
01/27/22, 927.32, 935.54, 924.33, 934.58
